Age,Employment_Type,Monthly_Income_INR,Monthly_Expenses_INR,Savings_INR,Current_Balance_INR,Existing_EMI_INR,Loan_Amount_INR,Credit_Utilization,Previous_Defaults,Credit_History_Years,Active_Loans,Loan_Purpose,Approved
26,Government,59930,39960,48939,5743,5602,783194,0.7036678590800627,0,4,5,Car,1
53,Self Employed,118165,55459,784291,6291,19474,1465208,0.21146780491610095,0,16,1,Business,1
36,Government,23602,15150,125277,14857,0,167625,0.5949501146197594,0,10,0,Personal,1
18,Government,100376,51061,169298,8948,21395,729817,0.7267979361663527,0,0,0,Personal,1
27,Private,20825,8841,124714,37780,0,99733,0.9612173193907749,0,5,0,Education,1
53,Private,36734,17622,60079,90016,9146,171835,0.9389036309600122,0,1,0,Education,1
26,Business,48945,22992,296651,4826,5555,1495041,0.2050592755161046,0,7,2,Home,1
62,Business,62735,25342,768121,10321,19061,1956525,0.5772955231709106,0,13,0,Home,1
63,Self Employed,48914,20341,395152,10150,0,485331,0.46936448960512733,0,13,1,Business,1
59,Private,54450,20395,796016,23343,0,1981527,0.3492467696165926,0,10,4,Home,1
49,Private,50224,21817,473064,20045,0,428030,0.3421507180166128,0,3,1,Personal,1
49,Private,19683,10820,240565,40933,6621,200038,0.9709400222371803,0,15,4,Business,1
23,Business,69222,31469,214638,41573,0,869970,0.03659549349457636,0,0,0,Car,1
65,Private,79760,46653,673505,27511,0,534447,0.8525364536820369,0,24,1,Personal,1
55,Private,109709,76224,901191,28822,0,638068,0.4534885497002048,0,5,0,Education,1
34,Private,148485,66943,166718,57414,0,1373366,0.5666813554054049,0,7,0,Car,1
27,Government,62724,30424,412870,17171,7790,621976,0.7392506589398331,0,6,0,Car,1
44,Business,114337,41806,923639,2372,28324,1092653,0.4563589959155304,0,6,0,Car,1
52,Private,49556,22641,440814,9186,0,474280,0.9873219777195645,0,17,0,Car,1
38,Private,20532,12128,193714,3080,4804,175598,0.8676292031775924,0,18,0,Personal,1
42,Government,87260,33766,971482,17001,5178,460187,0.21344320434333686,0,2,5,Education,1
45,Self Employed,76398,28482,197731,15287,5652,784183,0.6704250464072333,0,24,0,Business,1
64,Government,49039,22094,639989,5115,12632,310433,0.47536519629985796,0,9,4,Personal,1
32,Self Employed,47222,29629,244274,44198,14373,558933,0.3610802159377534,0,14,0,Car,1
21,Government,65303,35881,180904,26159,10306,829749,0.35167123048116955,0,2,1,Business,1
46,Business,40033,27343,480764,9673,4001,528235,0.162752071176818,0,12,0,Car,1
26,Self Employed,63917,42301,380948,44704,9108,374477,0.45765265907758146,0,8,0,Education,1
44,Private,28188,10160,236711,35072,4893,154628,0.595660980902925,0,18,0,Education,1
43,Private,30154,9559,145656,8380,7208,906841,0.7983311254241079,0,1,1,Home,1
36,Private,22195,10201,146361,124039,3836,612021,0.28877559957954957,0,3,1,Home,1
45,Private,188421,95874,1268367,7859,60127,1500000,0.7738106842113974,0,18,1,Personal,1
34,Business,51218,25927,137586,46312,8725,667628,0.5537727172395124,1,0,1,Business,1
60,Private,101210,35792,784956,105530,0,825078,0.25804132944837355,0,18,0,Personal,1
58,Private,25385,8882,102650,40784,3160,131507,0.787007352126677,0,15,2,Education,1
59,Private,43957,14011,367679,34878,8332,231205,0.6028878250087,0,11,1,Education,1
37,Private,68247,43701,496760,72090,0,553868,0.9548839302200492,0,7,0,Personal,1
62,Business,118510,80479,189775,11405,0,928587,0.2884158984490105,0,5,0,Personal,1
57,Private,34149,11824,404893,11736,3605,1223439,0.9731320821285846,0,10,1,Home,1
56,Business,38502,14832,46712,32746,0,459736,0.555551459661329,0,18,0,Business,1
40,Business,30480,10239,177986,66147,9473,210461,0.4547774152011298,0,5,1,Personal,1
64,Government,45598,29684,467028,30820,0,1690125,0.8749449481831765,0,24,1,Home,1
49,Private,26584,18169,269612,115231,7882,848637,0.15788350205910484,0,16,0,Home,1
64,Business,20701,8378,274145,9565,0,765463,0.46199169897878867,0,11,2,Home,1
50,Private,57251,24127,346455,54440,0,555315,0.12548839393224243,0,19,1,Car,1
63,Government,73303,32624,153596,80627,6892,840865,0.6132161632382295,0,7,0,Car,1
22,Private,24749,12398,103473,18706,6227,170092,0.042491054268797734,0,3,1,Personal,1
60,Private,32705,18739,283381,100091,0,269706,0.9801830185294647,0,5,0,Personal,1
65,Self Employed,46167,23164,299879,8774,0,259422,0.008147165818110147,2,15,5,Education,0
51,Government,136496,92871,524778,93622,0,4842940,0.9321689271388699,0,19,1,Home,1
57,Government,12000,4079,31878,71932,3319,55773,0.6442007846394705,0,22,0,Education,1
28,Business,64022,39657,162146,4053,12806,746669,0.82276434960187,1,1,1,Business,0
20,Self Employed,73684,31963,193478,24102,21050,907320,0.3581214671651858,0,0,0,Car,1
50,Private,31975,14421,217540,24576,2117,404951,0.2440045805596186,1,8,1,Car,1
28,Self Employed,39753,23197,180710,3759,12215,479020,0.17315335876599114,0,9,1,Car,1
33,Private,59861,40211,211929,3210,7699,323001,0.53120440184615,0,0,1,Education,1
35,Self Employed,48156,28242,415703,2153,4852,508112,0.26657080615523876,0,16,1,Business,1
47,Private,135867,82925,898053,24302,0,4389151,0.880113148513207,0,12,0,Home,1
65,Private,52134,31296,415448,20698,15651,389350,0.02993869033083829,0,4,0,Personal,1
27,Self Employed,82185,35207,63704,86633,0,480605,0.08455468816745448,0,3,0,Personal,1
35,Private,64225,38713,374092,14570,0,2528829,0.21581067730788017,0,15,3,Home,1
55,Business,74344,45632,684419,34208,16314,2355994,0.08234036046476267,1,18,0,Home,1
36,Private,30747,15784,179857,2227,0,1162754,0.8280088128450228,0,17,4,Home,0
53,Business,55310,28468,699339,34678,0,620754,0.004043903604787902,0,4,1,Car,1
30,Business,47129,28460,293225,75414,0,1696484,0.6516554504536314,0,12,2,Home,1
63,Private,31896,19992,469242,15144,9311,256610,0.4554828667507804,1,25,0,Personal,1
20,Self Employed,85392,37135,53835,13308,0,569593,0.7727393704184087,1,0,3,Personal,1
27,Private,14628,9078,37994,31507,0,85050,0.41040283978345815,0,3,4,Education,1
55,Business,109993,68820,582848,13949,33064,1340249,0.6450520137364462,0,4,4,Car,1
18,Private,12948,5096,42167,17445,0,500000,0.6392537849970473,0,0,0,Home,1
44,Self Employed,44701,26229,253369,11569,10141,1460285,0.3638407273935693,0,12,2,Home,1
63,Private,86223,32300,1146351,14688,0,524868,0.11419227519758723,0,25,0,Education,1
25,Private,24027,8102,67740,36127,4194,258507,0.4330227178945625,1,7,0,Business,1
63,Private,63211,33490,286998,78676,0,1815618,0.8750627124403748,0,4,0,Home,1
59,Private,59241,39304,312488,28248,0,1692499,0.7963828064732354,2,15,2,Home,0
34,Self Employed,59633,18735,126282,2302,20685,333362,0.3714356944692717,0,8,0,Education,1
26,Private,39766,25076,68383,11191,6323,276307,0.8672580734169435,0,7,0,Personal,1
23,Self Employed,37079,18635,60444,93246,9256,241333,0.43873192779736814,0,1,1,Personal,1
60,Private,19109,12313,23722,74345,2787,133216,0.19624419352132372,0,14,0,Personal,1
42,Private,46055,29355,378522,5686,0,247814,0.8640000538050955,0,8,2,Education,1
56,Government,85008,55264,554912,73715,6386,961249,0.49363890018168655,0,22,1,Car,1
45,Self Employed,37284,22651,37472,102171,10401,339765,0.433832216099029,0,24,0,Car,1
50,Business,38417,24479,209696,13772,9539,1510580,0.23491548004327023,0,12,0,Home,1
54,Private,127235,47129,1669637,38220,19625,879967,0.7646064513559232,0,20,0,Personal,1
26,Government,44440,18733,166935,26628,0,543244,0.5502231689169178,0,2,0,Business,1
35,Private,60554,24039,558151,14331,18872,618451,0.20733584504952607,0,3,0,Car,1
38,Self Employed,67604,40357,389598,6993,0,872633,0.25931417844839,0,1,0,Business,1
19,Private,44422,16056,217221,15714,14617,243671,0.38246427603257804,2,1,0,Education,0
60,Self Employed,73773,27509,297084,80848,0,2316030,0.5343247041429213,0,17,3,Home,1
55,Private,88755,57831,435189,52019,27327,766922,0.8051773041656052,0,17,3,Personal,1
57,Self Employed,84300,49092,920941,14044,0,1069576,0.20724523975082632,0,0,2,Car,1
53,Self Employed,90149,58610,1258364,25800,0,2657699,0.738584239672433,0,19,2,Home,1
60,Private,14049,4997,187968,17624,0,513020,0.9162275899284664,0,20,0,Home,1
54,Private,24266,11152,203228,20834,0,903723,0.395680568370643,0,22,0,Home,1
32,Government,36001,14877,43725,44965,0,163412,0.36582853379998237,0,5,0,Education,1
45,Private,30406,9239,147446,25492,0,420803,0.4777094782913155,0,17,1,Business,1
35,Business,31822,13168,42627,7991,0,207166,0.8171025741257668,0,6,2,Personal,1
51,Private,83594,37770,402825,11401,0,708816,0.09254294988035894,0,20,5,Personal,1
39,Self Employed,52268,17608,165858,27165,4543,404442,0.3872622946309632,0,14,2,Personal,1
28,Private,45156,23778,143892,37409,0,253078,0.029319682417861426,0,0,0,Education,1
30,Private,42815,19406,290267,23285,2896,528177,0.5178437231051133,0,0,3,Car,1
21,Private,38557,12283,43934,31044,3829,1394615,0.9441241226337709,0,0,1,Home,0
39,Private,42397,24657,154075,48730,14183,514461,0.16025204441756158,0,1,0,Car,1
24,Private,112707,66690,221661,25649,0,939090,0.25540105574778826,0,5,0,Personal,1
60,Government,17008,10779,92559,115418,0,93768,0.698903355867127,0,2,2,Education,1
41,Private,105310,52045,461228,10058,11862,3454099,0.6905135662497078,0,18,3,Home,1
21,Government,194115,133446,316919,77655,22430,1500000,0.5967230630986338,1,1,2,Personal,1
45,Government,104831,69778,1190255,10536,19262,3965865,0.2417178661188103,0,9,1,Home,1
32,Private,27066,14088,105398,24755,7476,121931,0.06656627898060574,0,7,5,Education,1
18,Private,36610,17498,29782,20259,1873,283256,0.22227494699519723,0,0,0,Personal,1
20,Business,91124,27447,243449,15998,5766,771478,0.6390504546429069,0,2,0,Personal,1
31,Private,42226,24676,82172,100690,13133,252811,0.2962399870527923,1,12,1,Education,1
55,Self Employed,36184,19032,140700,11536,0,269371,0.8417241754859287,1,16,2,Personal,1
18,Private,46138,31143,73021,35705,11922,444553,0.6162499036616644,0,0,0,Car,1
55,Self Employed,25006,13445,65818,50899,4997,164608,0.049988094463537025,0,0,1,Education,1
55,Private,45335,31604,491071,8582,4240,265636,0.0881938032671804,0,10,0,Education,1
38,Business,23772,15250,193904,110527,1917,675336,0.280593548677765,0,14,1,Home,1
65,Private,75620,51530,566428,25732,24320,1034764,0.5735766188905969,1,16,0,Business,1
46,Self Employed,29537,12732,256678,75773,4866,1005088,0.9368755504623626,0,22,1,Home,1
22,Private,50559,18187,126696,34708,13080,482972,0.1032483003151421,0,1,0,Car,1
27,Government,37546,23231,58478,33445,7015,1130357,0.8306665534501241,0,3,2,Home,1
45,Self Employed,61650,37882,321698,14720,16601,855176,0.5728210888133257,0,7,1,Business,1
38,Government,80290,30877,475695,46167,0,866322,0.36391839351563426,0,0,2,Car,1
24,Private,58215,35272,37604,2907,11373,658382,0.6429652198738555,0,1,1,Business,1
20,Private,32202,17156,116112,26345,0,233411,0.7850130168370646,2,0,0,Personal,0
62,Private,34964,12020,438579,2980,0,1276707,0.3587218591693765,0,24,0,Home,1
64,Business,201983,101135,2500000,12996,46317,1392702,0.9196886556992556,0,21,3,Personal,1
37,Private,86604,58237,135733,5037,0,980002,0.5509403014606452,0,12,1,Business,1
36,Self Employed,43533,21878,26156,74773,0,348535,0.15690792069192572,0,1,1,Personal,1
52,Private,34735,21378,63187,31686,7896,1155943,0.5467776784979087,0,21,1,Home,0
21,Private,20674,6441,107538,35124,0,248424,0.7654732117914458,0,2,1,Car,1
22,Business,96465,57033,441541,59140,15546,3863755,0.5865770377935595,0,1,1,Home,1
18,Business,31998,21718,129894,41618,4716,1281763,0.5841231482380598,0,0,0,Home,0
21,Self Employed,92248,46106,282677,5978,0,999586,0.02774690232217314,0,1,2,Car,1
29,Private,80537,35040,346474,30833,4889,524602,0.4633352103557249,0,7,0,Personal,1
44,Private,110379,61664,443380,116735,14854,1100360,0.3655807941578695,0,24,0,Car,1
59,Private,77288,51512,1036736,9228,0,964871,0.04378809330897193,0,4,0,Car,1
40,Private,43221,16022,387448,31004,0,398041,0.6811713511583308,0,12,0,Car,1
42,Private,49490,22838,238432,26876,0,471978,0.18312034743948513,0,8,0,Business,1
38,Self Employed,49747,18034,187116,16909,13790,388901,0.3499181380366386,0,20,2,Personal,1
41,Business,41720,20804,344259,94790,0,270866,0.5775931551973214,0,17,3,Education,1
42,Private,18510,9554,18042,15220,0,182850,0.4402853656661443,3,18,2,Car,0
62,Government,13453,9116,193219,4950,0,500000,0.7017697154369652,0,2,2,Home,1
63,Business,77288,35939,624363,100536,25986,499234,0.8447628222695878,0,3,0,Education,1
49,Private,43978,23166,273680,41193,5484,230979,0.16924603526442084,0,14,0,Education,1
49,Private,87205,57041,785967,14577,12109,984605,0.2785941368586746,0,5,2,Car,1
22,Government,39037,16729,152958,11876,8594,322796,0.18581723534844075,0,0,1,Personal,1
53,Private,48987,27906,215909,80943,5778,1490345,0.49919472663300546,0,21,4,Home,1
63,Business,85623,51619,1361974,11587,8153,3011554,0.07925615949272524,0,22,2,Home,1
59,Government,124642,53871,1935902,25111,22160,831870,0.7412703563686915,0,19,0,Education,1
59,Private,40550,14830,354474,9260,2906,519559,0.12794134986463412,0,21,0,Business,1
56,Private,26901,13481,236531,162265,0,285579,0.9467694618896101,0,13,3,Car,1
33,Business,101499,44935,519991,46026,0,819104,0.8403704060878153,0,0,1,Personal,1
50,Business,41264,16777,284955,27154,0,186125,0.9692886151487574,0,3,1,Education,1
38,Private,36638,25257,352186,43092,10530,181081,0.040580924194508095,0,8,1,Education,1
26,Government,38565,19315,78064,76439,0,308598,0.20515952973004004,0,2,2,Personal,1
23,Private,31850,20466,31980,101005,8862,210066,0.9610235711112295,0,2,0,Personal,1
62,Private,77983,29487,1204160,48256,8139,483387,0.9846408143055266,0,7,1,Personal,1
52,Self Employed,21961,14840,79853,58727,0,680983,0.28070177573796684,0,1,1,Home,1
56,Government,52116,32195,595243,17214,0,329918,0.5987536524266777,0,11,2,Personal,1
39,Government,56944,35503,150204,16918,0,401872,0.20749681532373643,0,0,1,Personal,1
58,Self Employed,34230,15605,509662,51554,0,322032,0.8947951419924545,0,8,2,Car,1
22,Private,127042,62791,599363,44766,34437,1596403,0.13685691919215082,3,2,1,Car,0
59,Business,84035,45155,1221400,71373,16657,681098,0.6882304146486031,0,23,1,Personal,1
40,Government,37319,22985,379777,6281,5408,1164113,0.29014816138791466,0,0,1,Home,1
34,Private,45996,29420,59071,37214,0,258588,0.3737984597996967,0,3,0,Education,1
29,Business,83832,27766,303924,33293,26224,3236265,0.5479453218646584,0,8,1,Home,0
40,Private,51432,34028,367618,50061,3155,336091,0.427460621351045,0,2,0,Education,1
33,Self Employed,113657,76718,814950,2745,25924,530236,0.5234121404283113,1,0,0,Education,1
20,Private,68852,36984,106079,54504,0,875980,0.6796466771493915,0,2,3,Business,1
47,Private,57052,21377,657806,13854,3492,355198,0.29623604380649615,0,10,0,Personal,1
39,Self Employed,56758,35608,159178,36858,0,1550274,0.7388136155302147,0,7,0,Home,1
26,Private,324272,168438,1966216,30757,0,1500000,0.41718966792478707,0,5,3,Personal,1
46,Self Employed,26606,16678,177272,19405,0,303482,0.02179637392424494,0,25,0,Car,1
64,Private,25421,15911,236756,43115,6634,817082,0.8466471496427955,0,12,1,Home,1
54,Private,42409,14193,252294,99494,0,419961,0.2815872803113648,0,12,4,Business,1
40,Private,113870,61809,193774,13723,31877,3809686,0.8602384014202213,0,11,5,Home,1
30,Private,12000,5919,37238,43401,3527,87752,0.744575879414776,0,6,1,Personal,1
49,Private,15641,10611,94537,13329,3865,97266,0.4067099415054688,0,10,1,Education,1
63,Private,38567,16146,331467,58056,0,1389050,0.6502864410714905,0,11,1,Home,0
64,Private,174922,66890,2255127,19248,60618,2016128,0.9919501294314452,1,13,2,Business,1
65,Private,49774,32792,338685,19895,0,512306,0.3075002400831246,0,11,2,Car,1
40,Self Employed,24405,8773,115498,46336,4987,216357,0.4504358691230249,0,6,0,Car,1
62,Private,80276,46127,1210390,22565,16546,3074031,0.14851814819399722,2,8,0,Home,0
34,Business,132874,55808,925266,11303,0,878208,0.8713693385419127,0,15,1,Personal,1
57,Private,33415,17614,42627,164357,0,215612,0.5528812412616514,0,2,0,Personal,1
38,Private,64385,35185,537497,31045,10055,822934,0.10192659802454362,1,1,1,Business,1
19,Self Employed,53855,25147,270292,33081,6169,325275,0.5975639676521519,0,0,2,Personal,1
54,Private,69103,47680,938893,33203,0,348826,0.46794256265529344,0,3,1,Education,1
23,Private,37220,13128,193174,66459,0,1225486,0.30738189512766456,0,5,0,Home,1
61,Government,71480,32634,758514,8095,0,389365,0.01869113256568089,0,1,1,Education,1
35,Private,81071,38278,244632,3829,17812,510029,0.21635223855161523,0,13,0,Personal,1
47,Private,75250,41569,637585,16667,23023,679814,0.20597094418462414,0,10,0,Car,1
39,Business,18519,8572,137633,26965,6117,102072,0.7153758515735756,0,14,0,Education,1
50,Private,20737,7025,90264,12093,1503,228495,0.259235684499585,0,20,1,Business,1
47,Business,32417,22010,122648,37058,9273,1001505,0.9785954445470144,0,2,0,Home,0
34,Self Employed,57554,26845,226792,4303,0,291556,0.18404511227690257,1,11,0,Education,1
60,Private,68563,29966,727947,48920,0,802493,0.893071721908408,0,24,0,Business,1
49,Private,26044,12466,114767,39984,9080,233155,0.3652753198382187,0,12,0,Car,1
59,Self Employed,59548,23023,546615,9221,0,555355,0.9994056776645651,0,22,1,Car,1
31,Business,86460,29404,647218,12634,21361,448515,0.803778459176759,0,1,0,Education,1
27,Private,73189,26306,178722,51352,22270,848304,0.6040383116453097,0,1,1,Business,1
64,Private,37201,13640,614644,46528,0,468393,0.8306307370604605,0,24,0,Business,1
53,Private,39298,14896,281184,52422,12781,1218477,0.8967640944150673,0,9,3,Home,1
51,Government,22504,10531,48081,13668,0,280528,0.9975874640933772,0,16,5,Business,1
26,Private,139273,76538,110177,106770,0,969293,0.17019951342991047,1,7,0,Personal,1
59,Business,65148,35932,389505,39693,0,800476,0.5847451107785913,0,21,2,Car,1
45,Private,18632,5590,68212,4022,5903,103114,0.3868318067271208,0,3,3,Education,1
28,Self Employed,102333,68397,652133,21487,26644,580214,0.38545684626695775,0,5,2,Education,1
31,Private,72775,45785,453633,34768,0,516657,0.6323202646729412,0,6,1,Personal,1
56,Private,100365,68807,1336558,7541,22999,947937,0.5041598416594186,0,21,1,Car,1
64,Government,35060,15566,367944,71612,0,221928,0.8105320260289689,0,12,0,Personal,1
36,Self Employed,38123,21574,172282,44085,8142,405243,0.3282794970347611,1,5,0,Car,1
32,Business,30103,11054,81214,4548,9947,184201,0.5299977351616199,0,1,4,Personal,1
45,Self Employed,174609,109447,1276387,75323,55734,1746649,0.9655728796411667,0,8,0,Business,1
41,Government,36293,13230,254707,17544,7581,421668,0.09051587311895737,0,20,0,Car,1
25,Private,27635,11893,79383,20070,0,162349,0.26850814789524236,0,3,1,Education,1
60,Government,33250,16503,500376,47850,0,313239,0.10165378648969492,0,12,0,Car,1
26,Private,40332,21691,185246,32984,9670,1556320,0.06271948260099058,0,7,2,Home,1
64,Self Employed,124688,65318,1803782,19262,16183,4816328,0.016654507598861112,0,12,0,Home,1
50,Government,57878,19727,497068,11017,14500,401559,0.3654964089097582,0,8,3,Personal,1
